Date,Algoma_District,Brant_County,Chatham_Kent,Durham_Region,Eastern_Ontario,Grey_Bruce,Haldimand_Norfolk,Haliburton_Kawartha_Pine_Ridge,Halton_Region,City_of_Hamilton,Hastings_Prince_Edward,Huron_Perth,KFLA,Lambton_County,Leeds_Grenville_Lanark,Middlesex_London,Niagara_Region,North_Bay_Parry_Sound_District,Northwestern,City_of_Ottawa,Peel_Region,Peterborough_County_City,Porcupine,Waterloo_Region,Renfrew_County_and_District,Simcoe_Muskoka_District,Southwestern,Sudbury_and_District,Thunder_Bay_District,Timiskaming,Toronto,Wellington_Dufferin_Guelph,Windsor_Essex_County,York_Region,Total,Total_SMA_7
2021-10-19,0.0,4.0,4.0,4.0,2.0,0.0,4.0,4.0,10.0,17.0,1.0,1.0,2.0,16.0,1.0,18.0,14.0,0.0,1.0,20.0,60.0,0.0,0.0,7.0,0.0,13.0,8.0,12.0,2.0,2.0,52.0,10.0,19.0,20.0,328,407.0
2021-10-20,2.0,0.0,6.0,15.0,6.0,0.0,5.0,1.0,8.0,20.0,2.0,4.0,3.0,6.0,5.0,11.0,9.0,2.0,0.0,19.0,13.0,6.0,4.0,9.0,0.0,16.0,13.0,24.0,-1.0,3.0,46.0,4.0,21.0,22.0,304,406.7142857142857
2021-10-21,1.0,9.0,0.0,16.0,9.0,2.0,7.0,6.0,18.0,12.0,1.0,1.0,7.0,18.0,0.0,12.0,13.0,0.0,1.0,36.0,54.0,1.0,0.0,16.0,0.0,20.0,17.0,10.0,0.0,1.0,66.0,9.0,21.0,29.0,413,406.14285714285717
2021-10-22,0.0,6.0,15.0,19.0,7.0,2.0,3.0,0.0,13.0,23.0,5.0,3.0,1.0,16.0,1.0,32.0,29.0,4.0,0.0,38.0,59.0,1.0,0.0,6.0,1.0,17.0,17.0,39.0,5.0,1.0,64.0,9.0,23.0,33.0,492,405.57142857142856
2021-10-23,2.0,10.0,9.0,21.0,8.0,2.0,4.0,2.0,10.0,7.0,0.0,2.0,2.0,8.0,0.0,15.0,22.0,1.0,0.0,39.0,45.0,1.0,1.0,10.0,0.0,21.0,13.0,19.0,1.0,0.0,41.0,7.0,24.0,26.0,373,389.42857142857144
2021-10-24,10.0,3.0,6.0,5.0,7.0,3.0,3.0,1.0,18.0,27.0,2.0,3.0,5.0,8.0,0.0,14.0,23.0,1.0,0.0,23.0,42.0,1.0,1.0,19.0,1.0,19.0,14.0,18.0,3.0,0.0,47.0,4.0,8.0,31.0,370,379.0
2021-10-25,6.0,2.0,20.0,7.0,0.0,1.0,4.0,0.0,7.0,15.0,2.0,6.0,6.0,8.0,0.0,13.0,12.0,0.0,1.0,24.0,33.0,1.0,0.0,20.0,0.0,10.0,9.0,19.0,4.0,0.0,39.0,10.0,16.0,31.0,326,372.2857142857143
2021-10-26,2.0,0.0,7.0,4.0,1.0,1.0,7.0,1.0,7.0,7.0,1.0,2.0,5.0,3.0,0.0,14.0,21.0,1.0,0.0,12.0,36.0,0.0,0.0,10.0,0.0,12.0,19.0,11.0,1.0,1.0,39.0,4.0,27.0,13.0,269,363.85714285714283
2021-10-27,3.0,4.0,2.0,7.0,4.0,1.0,3.0,0.0,17.0,11.0,0.0,3.0,11.0,3.0,1.0,16.0,15.0,-1.0,0.0,27.0,16.0,2.0,0.0,4.0,0.0,13.0,12.0,27.0,4.0,1.0,66.0,-1.0,17.0,33.0,321,366.2857142857143
2021-10-28,2.0,7.0,5.0,7.0,22.0,11.0,4.0,0.0,5.0,17.0,3.0,6.0,19.0,6.0,4.0,13.0,13.0,2.0,1.0,28.0,45.0,0.0,0.0,19.0,0.0,21.0,11.0,26.0,-1.0,1.0,54.0,9.0,24.0,25.0,409,365.7142857142857
2021-10-29,2.0,9.0,10.0,6.0,4.0,6.0,7.0,2.0,6.0,23.0,1.0,8.0,17.0,4.0,1.0,12.0,18.0,1.0,0.0,30.0,32.0,2.0,2.0,25.0,0.0,26.0,6.0,26.0,1.0,0.0,63.0,5.0,34.0,30.0,419,355.2857142857143
2021-10-30,11.0,6.0,9.0,7.0,6.0,4.0,8.0,0.0,14.0,9.0,4.0,8.0,0.0,5.0,0.0,16.0,17.0,0.0,0.0,18.0,32.0,0.0,0.0,19.0,1.0,28.0,15.0,34.0,3.0,0.0,45.0,2.0,11.0,24.0,356,352.85714285714283
2021-10-31,2.0,1.0,7.0,8.0,16.0,6.0,9.0,0.0,8.0,6.0,1.0,6.0,10.0,4.0,1.0,11.0,27.0,1.0,0.0,12.0,26.0,5.0,0.0,18.0,0.0,13.0,16.0,17.0,1.0,0.0,58.0,6.0,22.0,22.0,340,348.57142857142856
2021-11-01,9.0,4.0,5.0,6.0,4.0,3.0,7.0,3.0,17.0,20.0,-1.0,3.0,8.0,8.0,0.0,12.0,10.0,1.0,0.0,38.0,47.0,0.0,0.0,18.0,1.0,25.0,21.0,22.0,5.0,0.0,61.0,5.0,19.0,41.0,422,362.2857142857143
2021-11-02,9.0,13.0,2.0,2.0,-2.0,3.0,3.0,0.0,19.0,21.0,3.0,0.0,4.0,7.0,1.0,6.0,13.0,0.0,3.0,23.0,36.0,1.0,0.0,14.0,0.0,22.0,8.0,13.0,1.0,1.0,42.0,2.0,17.0,44.0,331,371.14285714285717
2021-11-03,3.0,4.0,7.0,9.0,2.0,4.0,9.0,3.0,6.0,23.0,3.0,3.0,14.0,7.0,1.0,4.0,32.0,1.0,0.0,20.0,13.0,1.0,1.0,11.0,2.0,26.0,15.0,17.0,1.0,0.0,64.0,10.0,21.0,41.0,378,379.2857142857143
2021-11-04,5.0,2.0,2.0,4.0,4.0,6.0,9.0,3.0,11.0,9.0,2.0,9.0,17.0,10.0,1.0,6.0,40.0,0.0,1.0,28.0,26.0,1.0,6.0,16.0,3.0,34.0,19.0,26.0,7.0,2.0,72.0,3.0,17.0,37.0,438,383.42857142857144
2021-11-05,2.0,3.0,5.0,4.0,7.0,11.0,22.0,2.0,13.0,12.0,4.0,7.0,15.0,8.0,4.0,13.0,23.0,28.0,1.0,44.0,44.0,3.0,2.0,18.0,2.0,49.0,29.0,33.0,1.0,4.0,44.0,17.0,37.0,52.0,563,404.0
2021-11-06,7.0,2.0,6.0,16.0,11.0,2.0,9.0,2.0,12.0,19.0,2.0,7.0,8.0,6.0,4.0,7.0,25.0,3.0,1.0,49.0,46.0,5.0,1.0,26.0,0.0,51.0,23.0,35.0,5.0,0.0,76.0,6.0,11.0,25.0,508,425.7142857142857
2021-11-07,4.0,11.0,7.0,26.0,6.0,5.0,16.0,2.0,25.0,23.0,6.0,15.0,17.0,11.0,6.0,8.0,45.0,8.0,0.0,42.0,41.0,7.0,0.0,38.0,0.0,47.0,19.0,39.0,1.0,0.0,60.0,19.0,33.0,49.0,636,468.0
2021-11-08,4.0,1.0,9.0,14.0,15.0,2.0,0.0,3.0,10.0,11.0,5.0,5.0,29.0,9.0,1.0,17.0,29.0,3.0,1.0,36.0,39.0,1.0,1.0,49.0,3.0,16.0,13.0,23.0,10.0,0.0,53.0,8.0,21.0,39.0,480,476.2857142857143
2021-11-09,10.0,17.0,6.0,17.0,0.0,0.0,5.0,0.0,10.0,14.0,3.0,3.0,19.0,3.0,5.0,9.0,12.0,1.0,0.0,34.0,15.0,5.0,1.0,18.0,0.0,37.0,15.0,61.0,0.0,1.0,55.0,20.0,15.0,30.0,441,492.0
2021-11-10,11.0,7.0,7.0,11.0,3.0,1.0,17.0,0.0,16.0,12.0,-1.0,5.0,14.0,0.0,7.0,5.0,26.0,6.0,2.0,43.0,33.0,5.0,5.0,17.0,1.0,38.0,24.0,29.0,2.0,1.0,42.0,8.0,23.0,34.0,454,502.85714285714283
2021-11-11,15.0,5.0,2.0,22.0,10.0,1.0,16.0,1.0,16.0,12.0,0.0,16.0,25.0,9.0,4.0,18.0,24.0,2.0,1.0,39.0,61.0,4.0,6.0,26.0,1.0,52.0,26.0,29.0,1.0,0.0,74.0,14.0,48.0,62.0,642,532.0
2021-11-12,27.0,19.0,9.0,37.0,3.0,8.0,16.0,0.0,12.0,14.0,2.0,12.0,13.0,4.0,9.0,7.0,22.0,4.0,0.0,37.0,43.0,3.0,3.0,23.0,1.0,55.0,35.0,32.0,2.0,3.0,63.0,5.0,43.0,32.0,598,537.0
2021-11-13,29.0,11.0,5.0,35.0,16.0,3.0,9.0,3.0,15.0,12.0,5.0,4.0,21.0,8.0,5.0,19.0,36.0,2.0,0.0,49.0,27.0,4.0,1.0,36.0,1.0,50.0,20.0,35.0,1.0,1.0,86.0,15.0,43.0,54.0,661,558.8571428571429
2021-11-14,26.0,9.0,6.0,34.0,9.0,5.0,19.0,3.0,11.0,15.0,4.0,6.0,27.0,6.0,9.0,13.0,47.0,6.0,0.0,47.0,42.0,4.0,5.0,30.0,1.0,68.0,17.0,28.0,1.0,2.0,76.0,2.0,47.0,41.0,666,563.1428571428571
2021-11-15,22.0,1.0,6.0,17.0,5.0,3.0,2.0,1.0,15.0,12.0,0.0,15.0,28.0,0.0,4.0,7.0,30.0,-1.0,1.0,37.0,51.0,1.0,1.0,20.0,3.0,44.0,24.0,29.0,0.0,1.0,85.0,9.0,30.0,49.0,552,573.4285714285714
2021-11-16,14.0,10.0,6.0,17.0,4.0,2.0,25.0,0.0,12.0,14.0,1.0,5.0,19.0,13.0,4.0,13.0,16.0,4.0,0.0,41.0,31.0,2.0,1.0,23.0,0.0,33.0,24.0,29.0,0.0,7.0,56.0,11.0,21.0,23.0,481,579.1428571428571
2021-11-17,17.0,5.0,7.0,29.0,7.0,3.0,19.0,3.0,11.0,20.0,4.0,2.0,21.0,2.0,7.0,15.0,12.0,5.0,1.0,43.0,26.0,5.0,1.0,23.0,2.0,49.0,27.0,21.0,1.0,2.0,54.0,6.0,38.0,24.0,512,587.4285714285714
2021-11-18,26.0,16.0,4.0,33.0,15.0,5.0,11.0,4.0,12.0,23.0,5.0,10.0,37.0,8.0,8.0,16.0,34.0,3.0,0.0,42.0,40.0,4.0,3.0,37.0,2.0,67.0,15.0,27.0,4.0,4.0,74.0,12.0,71.0,39.0,711,597.2857142857143
2021-11-19,23.0,14.0,20.0,25.0,14.0,2.0,15.0,2.0,28.0,41.0,9.0,5.0,17.0,4.0,2.0,19.0,28.0,3.0,0.0,31.0,54.0,1.0,3.0,30.0,6.0,71.0,37.0,37.0,3.0,9.0,115.0,10.0,55.0,60.0,793,625.1428571428571
2021-11-20,26.0,15.0,7.0,26.0,11.0,3.0,25.0,1.0,8.0,19.0,21.0,9.0,34.0,7.0,16.0,14.0,18.0,4.0,5.0,39.0,45.0,4.0,0.0,49.0,2.0,63.0,22.0,60.0,5.0,4.0,89.0,5.0,41.0,31.0,728,634.7142857142857
2021-11-21,36.0,8.0,3.0,32.0,27.0,2.0,14.0,1.0,28.0,21.0,13.0,4.0,21.0,9.0,3.0,15.0,17.0,2.0,9.0,48.0,43.0,8.0,1.0,25.0,9.0,84.0,31.0,39.0,6.0,19.0,80.0,7.0,50.0,26.0,741,645.4285714285714
2021-11-22,34.0,10.0,6.0,24.0,0.0,1.0,16.0,3.0,24.0,20.0,7.0,10.0,14.0,3.0,8.0,12.0,25.0,2.0,0.0,32.0,53.0,3.0,0.0,35.0,1.0,53.0,19.0,37.0,6.0,4.0,92.0,7.0,28.0,38.0,627,656.1428571428571
